dealerOrderId,dealerId,dealerOrderNo,createBy,createName,updateBy,updateName,repairType,orderStatus,orderCreateDate,orderLastBalanceDate,vin,custName,custEmail,deliverer,delivererMobile,powerMileage,totalMileage,createClaimFlag,claimNo,activityFlag,activityCode,troubleDesc,deliverProblem,checkResult,isSecstore,secstoreId
000077,000034,105.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-29,2024-07-02,RCZ-3T22,Noah da Luz,da Luz.Noah@@outlook.com,Anthony Freitas,61 4271 1365,45614.0,13690.0,N,,Y,4629b7ca-2b06-4689-b2d6-842bdb46f355,Cooling system issues,,,N,
000078,000049,103.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-31,2024-05-09,YWT-4M63,Daniel Moraes,Moraes.Daniel@@yahoo.com.br,Bruna Pimenta,(084) 7395 0719,36281.0,81849.0,Y,44f4b9db-fe38-4399-9e9f-c478451042bf,N,,Electrical system faults,,,Y,8a84524d-0c94-499f-b966-1a791835c5f1
000079,000016,39.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-04,2024-07-07,LDT-5C03,Emanuelly Sales,Sales.Emanuelly@@yahoo.com.br,João Peixoto,+55 (071) 4001 1216,2704.0,68553.0,Y,5c348f48-0f2e-4f0c-bbcb-83934c8bce13,N,,Inconsistent charging,,,N,
000080,000014,48.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-11,2024-07-03,PFE-2A52,Alice Gomes,Gomes.Alice@@outlook.com,Liz Albuquerque,0900 496 1571,13612.0,7006.0,N,,N,,Regenerative braking issues,,,Y,0a92a64d-b0d5-4fce-aa22-b667e063fb02
000081,000015,43.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-23,2024-02-26,WQT-1F28,João Andrade,Andrade.João@@gmail.com,Kaique Santos,+55 84 1520-9360,39001.0,77872.0,Y,772bce9f-7132-4f4a-8893-210a96da5e4c,N,,Brake system maintenance,,,Y,6169d02f-b5e0-4aae-bcb0-165e1cfbbc55
000082,000028,63.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-06,2024-06-19,WKA-7A68,Matheus Pinto,Pinto.Matheus@@outlook.com,Laís Pacheco,21 9487 8263,7150.0,18038.0,Y,61dd7341-0247-4fc7-a7db-8275f4698c0f,Y,642b0266-abf6-4fe9-9d46-8b92dc748d58,Charging issues,,,N,
000083,000028,34.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-06,2024-03-27,DHD-4G60,Ana Clara Costela,Costela.Ana Clara@@yahoo.com.br,Manuela Duarte,84 1565-3228,38234.0,74378.0,Y,54c5e635-f474-484e-a058-c29b6ff66b66,N,,Inconsistent charging,,,Y,7780e04b-b3be-46d6-a7c2-7bf725f84851
000084,000022,54.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-20,2024-07-21,IWQ-3A98,Manuela da Rocha,da Rocha.Manuela@uol.com.br,Fernando Jesus,61 1760 0099,23519.0,18788.0,Y,a6cb89f9-2680-4a03-b1df-945958dcd825,Y,d51295e3-ad5d-42c9-9574-de049ebd8ab2,Battery degradation,,,N,
000085,000044,58.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-12,2024-07-15,QLX-5D29,André Aparecida,Aparecida.André@@gmail.com,Davi Lucca Guerra,+55 (061) 4153 3878,8843.0,66567.0,N,,Y,0d940819-0aa2-4b83-833a-ddf0078bc0f9,Climate control system issues,,,N,
000086,000020,64.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-23,2024-05-12,GRE-0W10,Liz Lopes,Lopes.Liz@@yahoo.com.br,Léo Almeida,+55 11 7726-5449,44789.0,99112.0,Y,cb8be652-2fdc-4e7f-84c9-1da15adf8117,N,,Vehicle control system failures,,,N,
000087,000009,58.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-02,2024-04-18,NXD-2J22,Ísis Sales,Sales.Ísis@@outlook.com,Alexandre Siqueira,+55 81 1092-7446,24339.0,8699.0,N,,Y,f9b334c3-329d-4f18-a3d2-28a9aad54cea,Cabin filter replacement,,,Y,30e5d20b-cdaf-4c20-aa17-19c60e10d115
000088,000049,53.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-25,2024-03-04,TSL-8S53,Antônio Sales,Sales.Antônio@uol.com.br,Srta. Aylla Albuquerque,+55 81 1811 6738,45429.0,69281.0,N,,N,,Regenerative braking issues,,,Y,8e7e51c2-ecea-4fbd-a5f3-8c361ef9d7c4
000089,000019,76.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-20,2024-05-21,ENY-7B31,Lucas Gabriel Rocha,Rocha.Lucas Gabriel@@outlook.com,Sra. Juliana Moura,+55 71 5652-9962,3515.0,71839.0,N,,N,,Inconsistent charging,,,N,
000090,000013,97.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-13,2024-05-26,LWO-4Z00,Gustavo Fonseca,Fonseca.Gustavo@@outlook.com,Felipe Campos,81 6019 0182,43994.0,88817.0,N,,N,,Inconsistent charging,,,N,
000091,000029,119.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-29,2024-05-01,JMJ-9R55,Larissa da Conceição,da Conceição.Larissa@uol.com.br,Srta. Luna Farias,+55 61 5407 9854,31754.0,84811.0,N,,N,,Suspension problems,,,N,
000092,000023,58.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-26,2024-07-14,RAT-0F58,Vitor Gabriel Vargas,Vargas.Vitor Gabriel@@yahoo.com.br,Sr. Guilherme Duarte,+55 (084) 5798 5897,32659.0,40985.0,Y,4ad3cf8c-de5f-4db7-ac63-0167bccecdfc,Y,c036fb78-9239-41d8-95b3-0c6f33506680,Suspension problems,,,N,
000093,000023,72.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-06,2024-07-12,IQC-6A73,Isadora Montenegro,Montenegro.Isadora@@yahoo.com.br,Dr. Dom da Luz,(051) 1318-0929,39286.0,36857.0,Y,b1155632-78d4-4c00-849c-610b20b7e70d,N,,Suspension problems,,,Y,3baedadb-0237-4618-90aa-fd7fd99ff55f
000094,000024,79.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-13,2024-07-11,OCS-3R12,Daniela Nunes,Nunes.Daniela@@outlook.com,Dr. Ravi Teixeira,11 6517-9163,10087.0,4527.0,Y,56e436e0-94b2-4d3e-936e-9062dec7b442,Y,95428231-41d5-43a5-9cb7-259fbafeb9ab,Suspension problems,,,N,
000095,000048,40.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-24,2024-05-06,MDW-8C48,Leonardo Silveira,Silveira.Leonardo@@gmail.com,Vinicius Novais,0800 383 8903,110.0,78421.0,N,,Y,2ee17c47-8226-4a39-892c-328b1a4c9a95,Suspension problems,,,Y,1fca6b57-c27d-4389-aaf7-52ffee196b31
000096,000006,77.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-28,2024-02-12,HIY-6P42,Fernando Duarte,Duarte.Fernando@@gmail.com,Marcelo da Mata,11 6644 6168,33147.0,32392.0,Y,dfe240f9-298c-43bc-9a8c-c82f46b82ea1,Y,902e5e34-03f5-4dfe-88b2-573d301aa9c0,Overheating of battery,,,Y,404147e3-f50e-4245-82b3-bade9aba9383
000097,000032,41.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-28,2024-07-21,XAT-4R74,Pedro Rios,Rios.Pedro@@outlook.com,Igor Pacheco,+55 31 4139 6175,40968.0,2231.0,N,,N,,Cooling system issues,,,N,
000098,000042,105.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-23,2024-02-26,XIN-6N80,Bryan Gonçalves,Gonçalves.Bryan@@gmail.com,Heloísa Martins,71 1199-6481,34915.0,76428.0,Y,a4c15c84-0605-431f-b5bf-4519bc916108,N,,Inconsistent charging,,,N,
000099,000026,63.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-22,2024-06-19,TTE-5S63,Fernanda da Mota,da Mota.Fernanda@@outlook.com,Caroline Viana,81 9194 5353,35360.0,25406.0,Y,b345ee10-6933-4850-b587-78aadfe9007e,N,,Suspension problems,,,N,
000100,000011,110.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-19,2024-07-17,IUZ-9H85,Bella Correia,Correia.Bella@@yahoo.com.br,Ana Beatriz Correia,+55 (051) 9836 0874,42071.0,11805.0,Y,b9c4b4f4-8b31-4a61-87f5-38d52e69c1a1,N,,Wiring problems,,,Y,95cfb111-8e3b-4802-9df9-a02a8e6c7ffa
000101,000050,35.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-05,2024-07-17,KGM-2R58,Mirella Silva,Silva.Mirella@uol.com.br,Ana Julia Carvalho,(051) 6730-8317,20954.0,77202.0,N,,Y,581d8a1b-ef9f-44b9-a6da-7611e049677d,Suspension problems,,,Y,8e7145d9-cd5f-4205-af08-bf38470453c9
000102,000030,34.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-20,2024-07-01,NPO-0H73,Renan Nunes,Nunes.Renan@@gmail.com,Maria Julia da Conceição,+55 (041) 1076-5817,21014.0,10697.0,Y,686655e9-2dfe-4fd1-9012-d6438b70e3f5,N,,Suspension problems,,,N,
000103,000021,113.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-19,2024-07-20,WYP-8H04,Brayan Viana,Viana.Brayan@@gmail.com,Ravi Costela,+55 (021) 7506-7973,7215.0,26367.0,Y,53adaec7-c379-4e99-9722-d9c89d9e94ef,N,,Electrical system faults,,,N,
000104,000038,108.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-21,2024-06-06,SUZ-4T49,Mariane Viana,Viana.Mariane@uol.com.br,Samuel Andrade,+55 (031) 9537 4955,2637.0,52931.0,Y,42951f2a-e18c-456f-a72b-e55ff43315c7,Y,1fcc8a88-110d-4ac8-b9b6-397db8eca22b,Inconsistent charging,,,N,
000105,000035,70.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-17,2024-01-17,XFM-0F77,Thales Costela,Costela.Thales@uol.com.br,Isadora Farias,71 9750 2065,13831.0,87630.0,N,,N,,Electric motor failure,,,Y,b943f62f-d30f-4815-bdfe-e39dcb0f0f63
000106,000003,69.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-08,2024-01-31,ATS-4H09,Alana Castro,Castro.Alana@@gmail.com,Maya Siqueira,+55 41 0874 9073,21900.0,29088.0,N,,N,,Inconsistent charging,,,Y,f3dd0342-6766-422e-b202-034f5c65a48e
000107,000044,23.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-25,2024-06-07,DNS-9D12,Léo Machado,Machado.Léo@uol.com.br,Srta. Emanuelly Melo,0800-875-1456,3419.0,48616.0,N,,N,,Software glitches,,,Y,5ef9023c-4cfa-4100-8627-049afdc772f7
000108,000046,58.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-01-11,2024-05-21,OZW-6W61,Ravi Aparecida,Aparecida.Ravi@@yahoo.com.br,Gabriela Rocha,+55 61 8720-7522,26074.0,12206.0,Y,79584bc7-de2c-4734-92f9-4638c88ceb21,Y,b16bdcab-5095-4f5c-bd30-0ad82160f985,Suspension problems,,,Y,f87f29e8-ec3f-4aee-b81c-48a702ed777f
000109,000010,39.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-14,2024-03-28,HZX-9D93,Emanuel da Conceição,da Conceição.Emanuel@@yahoo.com.br,Hadassa Andrade,(041) 8926 6589,32501.0,61986.0,Y,0b022548-bafa-4e14-82a3-d8985fd7dbad,Y,f6acf524-f8dc-4d0e-a6fc-5ea5fa91580e,Suspension problems,,,N,
000110,000001,95.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-06-30,2024-06-30,NAF-9P14,Isabela Gonçalves,Gonçalves.Isabela@uol.com.br,Caroline Silva,+55 (041) 2555-8581,38316.0,65359.0,Y,d1ca7622-89d5-488b-bd84-7452d182ce40,Y,cbcc7d39-5d89-4392-bc7b-26a79da259c2,Cooling system issues,,,N,
000111,000025,90.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-20,2024-07-22,RVK-7W73,Lavínia Pires,Pires.Lavínia@@yahoo.com.br,Amanda Câmara,+55 31 7853-2879,39639.0,72444.0,Y,294c204b-1e2c-45ad-95a0-19674368418a,Y,634113d6-ccf7-4c13-b0cd-bf9a1604691d,Suspension problems,,,N,
000112,000016,61.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-31,2024-06-23,PUX-1E52,Benjamin Casa Grande,Casa Grande.Benjamin@@yahoo.com.br,Benício Oliveira,0500 572 2750,22980.0,56664.0,N,,Y,9be2a323-9cce-468d-b5b0-f8e3c305671e,Battery overheating,,,Y,9637f709-a784-49e0-bba3-24a1f099be0d
000113,000050,25.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-07,2024-04-02,EXJ-7C34,Alícia Santos,Santos.Alícia@@outlook.com,Maria Luiza Moraes,(041) 8448-8609,2867.0,67977.0,Y,a39fdae3-61a4-4380-a03c-103b593551ae,Y,a3c432fb-ffad-41e7-bcba-250ccd4268e8,Tire replacement,,,N,
000114,000021,44.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-04,2024-07-04,IBL-3H37,Ana Liz Rezende,Rezende.Ana Liz@@outlook.com,Rebeca da Cunha,+55 (061) 5995-4837,48232.0,13808.0,N,,Y,075e3c94-78be-49ab-93b8-31ef7b97787c,Battery management system failure,,,N,
000115,000006,72.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-04,2024-07-13,LYZ-3O72,Caio Nunes,Nunes.Caio@@yahoo.com.br,Rodrigo Santos,+55 (061) 9512 8146,25883.0,70345.0,Y,6836a06a-b7bf-492b-8cb0-d6fd412c98b2,Y,a0039d53-51cf-4284-8b0d-96ce9db200c2,Suspension problems,,,N,
000116,000010,54.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-29,2024-06-11,YEL-3V59,Nicolas da Rosa,da Rosa.Nicolas@@gmail.com,Gustavo Barbosa,84 5356-5098,29515.0,990.0,N,,Y,4b8e8919-f0fd-46b8-b875-3f90c05176c3,Battery overheating,,,Y,9be068e4-45c9-4225-a2cb-7df15e1f5eb5
000117,000012,117.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-10,2024-07-25,ZHY-5R88,Maria Vitória Garcia,Garcia.Maria Vitória@@outlook.com,Cecília Brito,(031) 1093-5429,39171.0,844.0,Y,8296b0c4-9843-4cce-9125-6b0673784de8,Y,3b300289-d97d-422d-97aa-8de5af3a5b8f,Regenerative braking issues,,,N,
000118,000006,66.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-08,2024-06-21,AWE-5L72,Henry Gabriel Pimenta,Pimenta.Henry Gabriel@@gmail.com,Sr. Gael Dias,+55 (041) 7813-0714,26663.0,14522.0,N,,N,,Regenerative braking issues,,,Y,80d9b75f-731f-40d7-ad8c-ba84b0490d6d
000119,000047,86.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-06,2024-06-08,VHO-8R35,Cecília Borges,Borges.Cecília@@outlook.com,João Gabriel Lopes,+55 (051) 2013 6863,4980.0,7627.0,Y,f3bec9d3-2650-4597-86f6-3a3e37001e42,Y,4aea5855-2dbb-4cee-8413-ffcc84425d49,Overheating of battery,,,Y,88b3650f-6d71-4e73-a81d-cde74d306c18
000120,000029,79.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-24,2024-05-30,NGY-8C75,Maria Cecília Fonseca,Fonseca.Maria Cecília@@outlook.com,Ravy da Paz,+55 71 6437-1177,46466.0,54930.0,N,,N,,Inconsistent charging,,,N,
000121,000005,77.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-01,2024-05-26,KAJ-6Q22,Pietro Pinto,Pinto.Pietro@@gmail.com,Yuri Porto,+55 (041) 4549 0738,11302.0,98250.0,N,,Y,7ce65e55-e02d-450b-926f-9968de3a1e8c,Charging port issues,,,N,
000122,000040,102.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-28,2024-06-04,BKF-3C96,Caio Vieira,Vieira.Caio@@gmail.com,Lucas Mendonça,61 8654 6861,23466.0,2858.0,Y,e6528cc2-a4ed-4593-9f40-81eb0213f6be,N,,Battery management system failure,,,Y,11a724e8-8529-47a0-97d8-0cce3522de0c
000123,000015,101.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-18,2024-04-30,BMF-8B78,Guilherme Fogaça,Fogaça.Guilherme@@yahoo.com.br,Sophia Albuquerque,+55 (081) 8108-3393,828.0,43394.0,Y,5682f403-6519-4f99-bfce-d841342431d5,N,,Fluid top-up,,,Y,1698a751-5bb5-4447-9412-458d9f276a96
000124,000039,27.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-05,2024-05-22,BMO-0O49,Maria Eduarda Correia,Correia.Maria Eduarda@@yahoo.com.br,Ana Carolina Costela,+55 (021) 3313-9408,8178.0,15921.0,N,,N,,Suspension problems,,,Y,751f933d-5077-4846-939f-87be86706f2a
000125,000002,21.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-20,2024-06-10,KYX-8J44,Ana Luiza da Rocha,da Rocha.Ana Luiza@uol.com.br,Benício Sampaio,+55 (071) 9243-5322,48561.0,4976.0,Y,5de8f534-a7c3-40db-bd48-f755401318fe,Y,409a6efb-2af5-47ed-a852-38392919000a,Charging issues,,,N,
000126,000020,69.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-15,2024-05-18,AMF-8H82,Gael Henrique Vargas,Vargas.Gael Henrique@@outlook.com,Lorena Santos,0300-828-7405,30655.0,7379.0,Y,ce5e4222-93be-4bce-84dc-8bf06d7281cf,Y,4897dfd5-6ec6-481a-9548-337bd0025198,Battery overheating,,,Y,c6a9a0af-585e-4882-85e0-ae6fc3052b1c
000127,000017,62.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-01-16,2024-02-07,AJE-9D26,André Azevedo,Azevedo.André@@gmail.com,Ana Lívia Fonseca,+55 81 2348 8011,29406.0,63121.0,Y,3d2d9078-4f66-40e3-ae6f-bff76f9fe53d,Y,95310da0-682a-466f-aed4-f0be4ff6495c,Suspension problems,,,Y,2f67a407-cf22-4568-bf82-e436acd36388
000128,000015,84.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-28,2024-06-01,BJV-0G40,Luara Costa,Costa.Luara@@outlook.com,Melissa Peixoto,+55 (061) 0832 5752,25180.0,20545.0,N,,N,,Suspension problems,,,N,
000129,000041,55.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-23,2024-06-27,OUH-2T82,Maya Costela,Costela.Maya@@yahoo.com.br,Hellena Vieira,0500 359 7260,27827.0,35662.0,Y,bf5d3ace-166b-4af1-9af6-8cb341fa5403,N,,Cooling system issues,,,N,
000130,000044,120.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-01-01,2024-02-25,NLM-6I62,Mariana Novais,Novais.Mariana@@outlook.com,Maria Luiza Pacheco,+55 (051) 6667-3882,31807.0,88202.0,N,,N,,Suspension problems,,,Y,27cf2f0b-f477-4ef0-a9f9-351f06dc19a9
000131,000003,55.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-08,2024-06-06,GGG-2Q73,Jade Moreira,Moreira.Jade@@outlook.com,João Pedro Rios,(084) 9142 2196,29479.0,96688.0,Y,1a11f742-d39b-46e1-8dfd-a00e9d5cb973,Y,a8016b37-2ed2-47f1-870d-5ebce81c4ad6,Inconsistent charging,,,N,
000132,000008,107.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-06-19,2024-07-20,OMU-2K30,Maria Júlia Castro,Castro.Maria Júlia@@gmail.com,Catarina Camargo,21 8290 1935,25623.0,84262.0,Y,c844fbb3-c822-4e9f-a584-d250aa85c9bc,N,,Cooling system issues,,,Y,e3a5986f-db1f-47e4-97bb-cd2fa4976621
000133,000027,65.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-22,2024-04-01,DOL-8Q90,Leonardo Abreu,Abreu.Leonardo@@outlook.com,Catarina Sales,+55 (051) 7240-2214,46476.0,50022.0,Y,86f714ce-c22f-43d8-a650-3e41a409652b,Y,7eb663a7-4179-47ee-9359-9e68d9cec4ea,Suspension problems,,,N,
000134,000036,70.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-20,2024-06-17,PGL-2F03,Sabrina Marques,Marques.Sabrina@@outlook.com,Thales da Luz,(041) 3260-1393,8017.0,67636.0,N,,Y,d315574f-ac44-4591-9c12-603d767b2546,Software glitches,,,Y,8ae4cbc3-799f-49d1-8624-5430998613fa
000135,000003,90.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-17,2024-06-14,HPJ-9Q65,Diogo Jesus,Jesus.Diogo@@outlook.com,Maitê Jesus,+55 41 1490-0097,15532.0,44637.0,Y,5bccaea7-2b1f-403e-81f6-e3af6e1d8da1,Y,8f07b214-27d7-4394-aa24-b5f6f1b406c3,Brake system maintenance,,,Y,d60b02e1-4a4b-4274-beef-6815cf838dc8
000136,000008,48.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-30,2024-06-06,JKC-0B64,Antonella Siqueira,Siqueira.Antonella@@yahoo.com.br,Bruna Dias,+55 84 5005 9315,13918.0,48986.0,Y,82e10c0b-33f5-4e26-a450-455d2c7b68f2,Y,ec28ce01-3eab-45ca-9941-0b4f9c2dec72,Suspension problems,,,Y,9d520186-1516-499c-91f3-57c8e3b35324
000137,000032,87.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-03,2024-07-23,AJK-0C91,Luiz Henrique Barros,Barros.Luiz Henrique@@gmail.com,Luiz Fernando Martins,51 0293 7517,25715.0,56617.0,N,,N,,Windshield replacement,,,N,
000138,000023,106.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-02,2024-07-22,SFH-4M15,Carolina Marques,Marques.Carolina@uol.com.br,Agatha das Neves,21 1848 2900,49563.0,9426.0,Y,42ff2145-ec85-4a9d-816e-843cf8fdbd4d,N,,Inconsistent charging,,,Y,737876ab-36c1-4ee4-95ee-2588cc36a0fd
000139,000008,118.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-29,2024-04-01,ARO-1I85,Matheus Silva,Silva.Matheus@uol.com.br,Danilo Vieira,84 0463-2415,1314.0,18658.0,Y,d3ae882d-b530-4240-8314-a9e64663332f,N,,Range anxiety,,,N,
000140,000031,63.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-19,2024-06-14,MUR-7O65,Mariana Rocha,Rocha.Mariana@@gmail.com,Vitor Gabriel Correia,0900 768 5445,16004.0,72216.0,N,,Y,275b25b3-5ed4-4d0c-9905-f49beba478be,Suspension problems,,,N,
000141,000024,38.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-27,2024-07-10,ZYL-6Z42,Larissa Aragão,Aragão.Larissa@@gmail.com,Lucas Gabriel Nogueira,(084) 4863-9660,47395.0,4584.0,N,,Y,51d32417-4b94-4cbb-a7e4-febc3ca913e8,Tire replacement,,,Y,4a81f8cd-ad29-4bf6-bc47-6b1d4afbca42
000142,000014,74.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-25,2024-06-14,IVU-6M45,Levi da Cunha,da Cunha.Levi@uol.com.br,Maria Luiza Sá,(031) 4493-4791,30550.0,18060.0,N,,Y,9f251f20-2312-492f-a168-5a992f1bd9f4,Suspension problems,,,Y,293fe4f9-6f55-45dc-8630-c1bf8688de73
000143,000032,25.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-16,2024-06-26,KTK-0E89,Ana Nascimento,Nascimento.Ana@@outlook.com,Ana Carolina Sá,(041) 4444 7030,38074.0,4825.0,N,,N,,Charging issues,,,Y,310ff13a-9eb4-4905-8aea-fba0ad1f4a73
000144,000032,104.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-26,2024-07-05,DIM-4Q26,Ana Beatriz Rios,Rios.Ana Beatriz@@gmail.com,Sr. Yan Machado,84 1556-9333,22410.0,34849.0,Y,da377d19-5d45-4486-8450-5cf1f81cd590,Y,f30f6c5e-32b5-4dd2-bf2e-a0e8d9fd3e51,Suspension problems,,,N,
000145,000021,23.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-08,2024-04-26,XGT-6Q68,Luiza Vasconcelos,Vasconcelos.Luiza@@gmail.com,Luiz Felipe Andrade,+55 (084) 6617 4263,5156.0,17870.0,N,,N,,Suspension problems,,,Y,d25471b9-7b89-4560-89ef-622cdc000556
000146,000017,93.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-07,2024-07-18,MAC-2R28,Alexandre Rezende,Rezende.Alexandre@@gmail.com,João Gabriel Cassiano,0500 983 7154,18393.0,93000.0,Y,ea4b2626-7ef9-40ed-9a5b-73936c8ee411,Y,541215e8-3a43-4b9c-9214-961dd1acc6bd,Battery management system failure,,,Y,ff30b2c6-efd1-45be-a52d-f89d757bb3ad
000147,000046,80.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-09,2024-06-21,FDF-7X61,Marina Azevedo,Azevedo.Marina@@yahoo.com.br,Bento Cirino,41 3280 6044,40178.0,24689.0,N,,N,,Suspension problems,,,Y,3afb1941-5098-4b86-a1ee-516f8c5fd90b
000148,000010,52.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-06-09,2024-07-03,CYP-6X11,Maria Julia da Rocha,da Rocha.Maria Julia@uol.com.br,Ísis Ramos,21 6969-2216,15186.0,95497.0,Y,4f589531-626f-415f-82da-86dcfa6777bc,N,,Software glitches,,,N,
000149,000040,23.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-15,2024-07-24,OEN-5E21,Maria Helena Rodrigues,Rodrigues.Maria Helena@@gmail.com,Ana Julia Lopes,+55 71 4474 3727,20527.0,19212.0,N,,N,,Battery overheating,,,Y,853978bf-8c4f-419b-90be-56c922b423f6
000150,000046,42.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-16,2024-05-25,TAI-0T05,Emanuelly Mendes,Mendes.Emanuelly@@yahoo.com.br,Cecilia Fogaça,+55 (071) 0017 7762,8979.0,67644.0,N,,N,,Suspension problems,,,Y,f88a7fbc-7f74-4023-bc2c-0c3c92d96d62
000151,000026,42.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-25,2024-05-22,YOV-3R80,Davi Miguel Rezende,Rezende.Davi Miguel@@yahoo.com.br,Ana Vitória Sampaio,41 2767-8815,21132.0,44714.0,N,,Y,ca19fff7-6e3d-4406-a821-08699c0710d2,Tire replacement,,,Y,e29d9df0-5635-46b8-a4a8-c541a247847b
000152,000043,114.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-07,2024-02-22,BUJ-7P93,Ana Liz Costela,Costela.Ana Liz@@gmail.com,Bella da Mota,(051) 2820 4630,9783.0,3755.0,N,,N,,Suspension problems,,,Y,74502bab-6128-4c7f-b88b-2a3657b33a12
000153,000047,106.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-20,2024-07-23,REO-2G10,Larissa Martins,Martins.Larissa@@gmail.com,Kamilly Guerra,(051) 7802-9668,44009.0,35710.0,Y,14c47464-9927-4ca9-a5a2-1175bac72d98,Y,77ebc106-9a28-4139-99be-2261b7b303de,Cooling system issues,,,Y,786a0502-15da-490a-a847-1e85e949af2d
